                              24 May 2018 18:54:39
Aircraft-Aircraft3


Time (EpSec)    Lat (deg)    Lon (deg)    Alt (km)
   21930.000       34.770      103.257    3.048000
   21960.000       34.786      103.241    3.048000
   21990.000       34.803      103.226    3.048000
   22020.000       34.819      103.210    3.048000
   22050.000       34.836      103.195    3.048000
   22080.000       34.852      103.179    3.048000
   22110.000       34.869      103.164    3.048000
   22140.000       34.885      103.148    3.048000
   22170.000       34.902      103.133    3.048000
   22200.000       34.918      103.117    3.048000
   22230.000       34.935      103.102    3.048000
   22260.000       34.951      103.086    3.048000
   22290.000       34.968      103.071    3.048000
   22320.000       34.984      103.055    3.048000
   22350.000       35.001      103.040    3.048000
   22380.000       35.017      103.024    3.048000
   22410.000       35.034      103.009    3.048000
   22440.000       35.050      102.993    3.048000
   22470.000       35.067      102.978    3.048000
   22500.000       35.083      102.962    3.048000
   22530.000       35.100      102.946    3.048000
   22560.000       35.116      102.931    3.048000
   22590.000       35.132      102.915    3.048000
   22620.000       35.149      102.900    3.048000
   22650.000       35.165      102.884    3.048000
   22680.000       35.182      102.868    3.048000
   22710.000       35.198      102.853    3.048000
   22740.000       35.215      102.837    3.048000
   22770.000       35.231      102.822    3.048000
   22800.000       35.248      102.806    3.048000
   22830.000       35.264      102.790    3.048000
   22860.000       35.281      102.775    3.048000
   22890.000       35.297      102.759    3.048000
   22920.000       35.313      102.743    3.048000
   22950.000       35.330      102.728    3.048000
   22980.000       35.346      102.712    3.048000
   23010.000       35.363      102.696    3.048000
   23040.000       35.379      102.681    3.048000
   23070.000       35.396      102.665    3.048000
   23100.000       35.412      102.649    3.048000
   23130.000       35.428      102.634    3.048000
   23160.000       35.445      102.618    3.048000
   23190.000       35.461      102.602    3.048000
   23220.000       35.478      102.587    3.048000
   23250.000       35.494      102.571    3.048000
   23280.000       35.511      102.555    3.048000
   23310.000       35.527      102.539    3.048000
   23340.000       35.543      102.524    3.048000
   23370.000       35.560      102.508    3.048000
   23400.000       35.576      102.492    3.048000
   23430.000       35.593      102.476    3.048000
   23460.000       35.609      102.461    3.048000
   23490.000       35.625      102.445    3.048000
   23520.000       35.642      102.429    3.048000
   23550.000       35.658      102.413    3.048000
   23580.000       35.675      102.397    3.048000
   23610.000       35.691      102.382    3.048000
   23640.000       35.707      102.366    3.048000
   23670.000       35.724      102.350    3.048000
   23700.000       35.740      102.334    3.048000
   23730.000       35.757      102.318    3.048000
   23760.000       35.773      102.303    3.048000
   23790.000       35.789      102.287    3.048000
   23820.000       35.806      102.271    3.048000
   23850.000       35.822      102.255    3.048000
   23880.000       35.839      102.239    3.048000
   23910.000       35.855      102.223    3.048000
   23940.000       35.871      102.207    3.048000
   23970.000       35.888      102.192    3.048000
   24000.000       35.904      102.176    3.048000
   24030.000       35.920      102.160    3.048000
   24060.000       35.937      102.144    3.048000
   24090.000       35.953      102.128    3.048000
   24120.000       35.969      102.112    3.048000
   24150.000       35.986      102.096    3.048000
   24180.000       36.002      102.080    3.048000
   24210.000       36.019      102.064    3.048000
   24240.000       36.035      102.048    3.048000
   24270.000       36.051      102.033    3.048000
   24300.000       36.068      102.017    3.048000
   24330.000       36.084      102.001    3.048000
   24360.000       36.100      101.985    3.048000
   24390.000       36.117      101.969    3.048000
   24420.000       36.133      101.953    3.048000
   24450.000       36.149      101.937    3.048000
   24480.000       36.166      101.921    3.048000
   24510.000       36.182      101.905    3.048000
   24540.000       36.198      101.889    3.048000
   24570.000       36.215      101.873    3.048000
   24600.000       36.231      101.857    3.048000
   24630.000       36.247      101.841    3.048000
   24660.000       36.264      101.825    3.048000
   24690.000       36.280      101.809    3.048000
   24720.000       36.296      101.793    3.048000
   24750.000       36.312      101.777    3.048000
   24780.000       36.329      101.760    3.048000
   24810.000       36.345      101.744    3.048000
   24840.000       36.361      101.728    3.048000
   24870.000       36.378      101.712    3.048000
   24900.000       36.394      101.696    3.048000
   24930.000       36.410      101.680    3.048000
   24960.000       36.427      101.664    3.048000
   24990.000       36.443      101.648    3.048000
   25020.000       36.459      101.632    3.048000
   25050.000       36.475      101.616    3.048000
   25080.000       36.492      101.600    3.048000
   25110.000       36.508      101.583    3.048000
   25140.000       36.524      101.567    3.048000
   25170.000       36.541      101.551    3.048000
   25200.000       36.557      101.535    3.048000
   25230.000       36.573      101.519    3.048000
   25260.000       36.589      101.503    3.048000
   25290.000       36.606      101.487    3.048000
   25320.000       36.622      101.470    3.048000
   25350.000       36.638      101.454    3.048000
   25380.000       36.655      101.438    3.048000
   25410.000       36.671      101.422    3.048000
   25440.000       36.687      101.406    3.048000
   25470.000       36.703      101.389    3.048000
   25500.000       36.720      101.373    3.048000
   25530.000       36.736      101.357    3.048000
   25560.000       36.752      101.341    3.048000
   25590.000       36.768      101.324    3.048000
   25620.000       36.785      101.308    3.048000
   25650.000       36.801      101.292    3.048000
   25680.000       36.817      101.276    3.048000
   25710.000       36.833      101.259    3.048000
   25740.000       36.850      101.243    3.048000
   25770.000       36.866      101.227    3.048000
   25800.000       36.882      101.211    3.048000
   25830.000       36.898      101.194    3.048000
   25860.000       36.915      101.178    3.048000
   25890.000       36.931      101.162    3.048000
   25920.000       36.947      101.145    3.048000
   25950.000       36.963      101.129    3.048000
   25980.000       36.979      101.113    3.048000
   26010.000       36.996      101.096    3.048000
   26040.000       37.012      101.080    3.048000
   26070.000       37.028      101.064    3.048000
   26100.000       37.044      101.047    3.048000
   26130.000       37.060      101.031    3.048000
   26160.000       37.077      101.015    3.048000
   26190.000       37.093      100.998    3.048000
   26220.000       37.109      100.982    3.048000
   26250.000       37.125      100.966    3.048000
   26280.000       37.142      100.949    3.048000
   26310.000       37.158      100.933    3.048000
   26340.000       37.174      100.916    3.048000
   26370.000       37.190      100.900    3.048000
   26400.000       37.206      100.883    3.048000
